id;latitud_gps;longitud_gps;random
12525;39.449;-0.382;0.535491876
1120;39.471;-0.367;0.640545997
12742;39.5;-0.417;0.83422519
6471;39.459;-0.403;0.289982626
8901;39.495;-0.368;0.261239917
12853;39.478;-0.42;0.161681216
5525;39.455;-0.359;0.337470571
4504;39.481;-0.361;0.153110919
5816;39.437;-0.355;0.258664049
7441;39.457;-0.392;0.973952871
7018;39.49;-0.404;0.248636692
1232;39.467;-0.375;0.147960795
1269;39.467;-0.372;0.109524667
4140;39.484;-0.382;0.701653206
13249;39.474;-0.411;0.535341473
11349;39.462;-0.353;0.051606092
1683;39.464;-0.364;0.426477514
3836;39.49;-0.375;0.694412363
4533;39.482;-0.362;0.239736496
3338;39.46;-0.388;0.431612312
10523;39.47;-0.349;0.790306907
10375;39.48;-0.353;0.895784854
2560;39.463;-0.375;0.540911473
2007;39.46;-0.367;0.690369188
6133;39.464;-0.402;0.402007506
5692;39.457;-0.359;0.343559501
11805;39.46;-0.339;0.999044314
2862;39.455;-0.387;0.605402932
13248;39.476;-0.417;0.608941927
7969;39.454;-0.399;0.854465444
8725;39.492;-0.361;0.52938686
6631;39.493;-0.403;0.389041492
11064;39.467;-0.342;0.448071051
6210;39.462;-0.404;0.098180738
3354;39.454;-0.383;0.501167415
9929;39.472;-0.358;0.441321252
1975;39.458;-0.374;0.297652956
109;39.471;-0.381;0.946026278
7570;39.453;-0.389;0.043290159
1112;39.472;-0.368;0.138557101
3405;39.472;-0.393;0.551958676
793;39.473;-0.373;0.095669317
8458;39.47;-0.399;0.821826376
9546;39.485;-0.361;0.363189704
6503;39.492;-0.4;0.334822483
9412;39.489;-0.362;0.699488162
5724;39.442;-0.367;0.448487166
8383;39.474;-0.398;0.022257777
145;39.475;-0.376;0.240231051
3153;39.458;-0.388;0.193564634
3891;39.485;-0.382;0.21003749
8917;39.491;-0.368;0.63867868
8148;39.461;-0.394;0.13842482
9125;39.499;-0.376;0.536922199
11441;39.457;-0.346;0.088025601
3329;39.459;-0.389;0.303136636
11763;39.461;-0.338;0.259587978
1299;39.459;-0.364;0.595872851
8197;39.47;-0.403;0.710759742
5010;39.461;-0.337;0.117868445
2177;39.454;-0.375;0.833645827
8417;39.464;-0.392;0.981406189
5232;39.484;-0.329;0.609257204
3551;39.469;-0.389;0.124193156
5533;39.454;-0.362;0.506815148
2637;39.467;-0.382;0.573061101
8902;39.496;-0.373;0.634917046
8771;39.491;-0.37;0.783844675
21;39.471;-0.378;0.196320429
8187;39.469;-0.394;0.597737205
3000;39.464;-0.382;0.320495526
10512;39.466;-0.34;0.757754469
4812;39.478;-0.356;0.893423281
2044;39.46;-0.364;0.656516115
3632;39.471;-0.387;0.185105887
4971;39.483;-0.369;0.428223484
12442;39.447;-0.38;0.619800422
9901;39.474;-0.355;0.44509283
5516;39.454;-0.361;0.953649674
5293;39.467;-0.33;0.57750436
264;39.471;-0.383;0.045268478
10535;39.471;-0.349;0.295119762
12091;39.495;-0.392;0.710293426
2725;39.456;-0.385;0.603593938
12976;39.479;-0.417;0.432584958
12086;39.491;-0.388;0.358440167
10483;39.469;-0.337;0.142542547
7710;39.455;-0.392;0.694464683
12978;39.471;-0.42;0.771306238
7893;39.447;-0.392;0.556172299
1065;39.47;-0.371;0.198855549
2241;39.453;-0.38;0.030236638
12991;39.478;-0.415;0.285407353
3446;39.475;-0.389;0.611523165
12430;39.447;-0.38;0.687580183
13065;39.478;-0.421;0.754216605
11745;39.457;-0.349;0.982360666
4786;39.485;-0.368;0.554537945
2493;39.459;-0.377;0.434476331
12994;39.477;-0.417;0.855465808
8741;39.494;-0.378;0.443562931
664;39.471;-0.371;0.822910399
4851;39.477;-0.366;0.103703566
8748;39.492;-0.379;0.559908398
6235;39.472;-0.406;0.222668058
2181;39.456;-0.372;0.454635795
4848;39.487;-0.369;0.418058791
11719;39.459;-0.352;0.58396872
727;39.473;-0.369;0.772025257
253;39.474;-0.383;0.803157413
7450;39.449;-0.39;0.688943476
2015;39.459;-0.36;0.417670845
10856;39.466;-0.338;0.110326343
6802;39.487;-0.393;0.589410892
4735;39.475;-0.36;0.229793538
12578;39.447;-0.37;0.96166594
12293;39.494;-0.382;0.409529406
5335;39.474;-0.331;0.137559933
7645;39.448;-0.387;0.218519228
7630;39.456;-0.392;0.955706197
640;39.47;-0.377;0.89906665
3597;39.47;-0.388;0.943538617
2875;39.459;-0.387;0.286701535
10444;39.471;-0.349;0.888889672
834;39.477;-0.381;0.035767772
3455;39.474;-0.389;0.889890969
9318;39.483;-0.349;0.676191984
8849;39.492;-0.374;0.442960504
9292;39.483;-0.349;0.233920827
5061;39.461;-0.333;0.035468133
3720;39.471;-0.384;0.506646576
8058;39.468;-0.391;0.702766288
9307;39.483;-0.349;0.854182743
10973;39.473;-0.347;0.210961422
5415;39.473;-0.33;0.788559141
900;39.476;-0.373;0.780531485
4822;39.485;-0.37;0.793549535
2620;39.466;-0.382;0.032778054
10299;39.477;-0.353;0.746731003
8310;39.469;-0.402;0.284771091
178;39.473;-0.379;0.547042777
4389;39.485;-0.377;0.343679876
10585;39.467;-0.341;0.911380225
9736;39.488;-0.358;0.812759332
9084;39.488;-0.368;0.721659222
3319;39.462;-0.381;0.403364676
4807;39.484;-0.364;0.570044526
1743;39.462;-0.366;0.362397916
7818;39.449;-0.392;0.121348871
12037;39.491;-0.389;0.443731401
8757;39.491;-0.37;0.247315402
6433;39.456;-0.397;0.426442756
9379;39.487;-0.365;0.259361099
856;39.477;-0.383;0.819020234
287;39.494;-0.385;0.905644451
5187;39.467;-0.33;0.300559354
11485;39.462;-0.344;0.945282527
12487;39.451;-0.379;0.829354582
8980;39.49;-0.371;0.868300847
6826;39.491;-0.4;0.05672093
11812;39.46;-0.34;0.368779173
8811;39.492;-0.37;0.748339492
4430;39.486;-0.378;0.730160517
4564;39.477;-0.356;0.8814395
449;39.469;-0.373;0.608885115
3469;39.474;-0.389;0.129417459
8188;39.459;-0.362;0.997621136
568;39.471;-0.374;0.387115535
12859;39.478;-0.421;0.206778775
5103;39.464;-0.333;0.784085542
7961;39.444;-0.39;0.019496347
6668;39.484;-0.398;0.783372353
4386;39.489;-0.379;0.255195295
923;39.477;-0.383;0.16928159
9801;39.487;-0.358;0.496103972
3304;39.464;-0.38;0.392729067
638;39.47;-0.377;0.111154529
10307;39.471;-0.355;0.728556875
11157;39.459;-0.347;0.773309624
82;39.47;-0.381;0.029768196
12926;39.479;-0.422;0.527845414
13305;39.473;-0.411;0.145315489
8000;39.469;-0.394;0.653618483
6418;39.459;-0.396;0.843324789
2868;39.468;-0.382;0.564958771
1597;39.465;-0.37;0.372748987
2376;39.457;-0.373;0.92439643
7290;39.489;-0.404;0.403273596
12196;39.497;-0.391;0.631523001
12426;39.447;-0.38;0.697918015
9340;39.488;-0.357;0.90117779
8936;39.495;-0.367;0.264123122
4137;39.487;-0.376;0.340049158
167;39.474;-0.376;0.889641249
8372;39.47;-0.394;0.213154542
13138;39.473;-0.408;0.067452785
5163;39.472;-0.332;0.016402779
9949;39.468;-0.358;0.895113306
1530;39.464;-0.365;0.466631806
10492;39.464;-0.342;0.371414715
12409;39.447;-0.38;0.579172034
10112;39.477;-0.353;0.392436906
11718;39.465;-0.352;0.885314619
6164;39.458;-0.402;0.867019533
12694;39.501;-0.419;0.577648801
2846;39.463;-0.382;0.256703235
4064;39.49;-0.374;0.573439229
9818;39.481;-0.338;0.458104817
7820;39.443;-0.388;0.060211444
12982;39.478;-0.415;0.690598679
13318;39.474;-0.411;0.499546079
40;39.471;-0.378;0.890064756
3068;39.462;-0.389;0.70114655
6374;39.456;-0.404;0.752394133
3631;39.47;-0.385;0.592585394
4660;39.474;-0.363;0.811987733
599;39.468;-0.376;0.847193574
2747;39.457;-0.385;0.151022194
5544;39.455;-0.358;0.708017572
4904;39.48;-0.362;0.73048112
8490;39.463;-0.397;0.73773286
11879;39.455;-0.33;0.238733901
12228;39.496;-0.393;0.092368027
9707;39.482;-0.358;0.732673463
3087;39.457;-0.384;0.931048751
7560;39.452;-0.389;0.740197868
7882;39.456;-0.394;0.015356885
3861;39.48;-0.389;0.552911492
6629;39.49;-0.402;0.213571502
11691;39.46;-0.349;0.176244303
4906;39.474;-0.363;0.458516965
7160;39.496;-0.398;0.994505806
6395;39.467;-0.411;0.863996358
5970;39.455;-0.403;0.041320737
4888;39.483;-0.37;0.088653784
1958;39.46;-0.362;0.802156579
1874;39.463;-0.367;0.597371476
613;39.47;-0.377;0.41886313
8745;39.494;-0.377;0.154620655
9879;39.475;-0.354;0.891530588
2683;39.465;-0.383;0.101218842
7995;39.468;-0.395;0.861523869
10484;39.47;-0.337;0.650587664
4675;39.477;-0.363;0.567226253
10005;39.475;-0.355;0.151856869
902;39.478;-0.373;0.848575116
1077;39.472;-0.368;0.251962569
12412;39.449;-0.379;0.836295195
782;39.473;-0.371;0.039026623
13002;39.473;-0.419;0.403600211
10622;39.465;-0.342;0.720735727
10882;39.471;-0.343;0.181902812
4793;39.476;-0.363;0.835567309
12148;39.5;-0.394;0.062353056
3737;39.465;-0.389;0.333072009
7145;39.475;-0.403;0.558090092
1376;39.471;-0.366;0.97789841
9615;39.48;-0.357;0.406247172
7520;39.454;-0.391;0.613379797
13126;39.477;-0.416;0.424095379
6599;39.496;-0.401;0.504906654
11024;39.472;-0.34;0.017047311
953;39.479;-0.379;0.29179835
11626;39.462;-0.348;0.200481704
4005;39.489;-0.37;0.288391888
8579;39.464;-0.398;0.74321617
9461;39.491;-0.36;0.650106527
490;39.471;-0.371;0.955067171
7015;39.495;-0.398;0.782961576
8268;39.463;-0.397;0.950412354
899;39.475;-0.372;0.878109499
6677;39.486;-0.404;0.674766234
2065;39.46;-0.368;0.120039622
10312;39.479;-0.353;0.922811538
7026;39.491;-0.392;0.587738545
12268;39.497;-0.39;0.192999979
6041;39.464;-0.399;0.814461831
6879;39.486;-0.399;0.68290259
376;39.469;-0.377;0.318132545
6268;39.461;-0.404;0.949352111
3069;39.461;-0.388;0.353616181
4309;39.485;-0.377;0.107155515
349;39.471;-0.375;0.978320917
10813;39.467;-0.348;0.382241877
8142;39.469;-0.395;0.017298285
11910;39.455;-0.33;0.370976113
8538;39.474;-0.399;0.92978553
11554;39.462;-0.343;0.656187659
10537;39.47;-0.347;0.471737948
4734;39.475;-0.36;0.803162097
2814;39.457;-0.386;0.928017428
5047;39.48;-0.328;0.061612607
7535;39.454;-0.392;0.806965804
7760;39.449;-0.387;0.998585361
423;39.47;-0.374;0.577701429
7831;39.454;-0.387;0.611385106
9694;39.486;-0.355;0.049914303
507;39.469;-0.377;0.005767918
4967;39.474;-0.359;0.848089472
2859;39.458;-0.392;0.837323187
12535;39.449;-0.378;0.081327255
8940;39.494;-0.368;0.721008589
2503;39.46;-0.372;0.952207174
11698;39.466;-0.356;0.791380555
12262;39.496;-0.385;0.356527306
8704;39.492;-0.362;0.354353937
6847;39.488;-0.391;0.622936552
7693;39.443;-0.388;0.710007163
457;39.469;-0.379;0.616918414
6114;39.456;-0.402;0.486433942
7691;39.449;-0.388;0.401512166
10989;39.463;-0.342;0.769236041
12653;39.445;-0.38;0.188507459
106;39.473;-0.377;0.803728049
1710;39.465;-0.373;0.737210644
888;39.477;-0.383;0.215361521
10495;39.47;-0.338;0.97122561
10001;39.475;-0.355;0.102742899
12060;39.491;-0.39;0.847443623
4258;39.487;-0.372;0.890949929
12757;39.503;-0.417;0.02560786
1574;39.463;-0.365;0.673301558
8226;39.471;-0.399;0.480900393
6353;39.457;-0.4;0.301036961
12239;39.493;-0.382;0.600110707
8799;39.494;-0.378;0.953304881
2133;39.456;-0.372;0.586881777
4043;39.488;-0.378;0.86448518
8810;39.498;-0.378;0.423692258
9620;39.489;-0.359;0.845951238
1892;39.459;-0.376;0.302229627
7326;39.504;-0.366;0.938353305
9680;39.492;-0.358;0.878456925
206;39.473;-0.378;0.761488335
11459;39.458;-0.345;0.260710506
4708;39.477;-0.364;0.241423125
8496;39.474;-0.395;0.004445259
12756;39.503;-0.417;0.541167284
8210;39.471;-0.398;0.08207556
829;39.474;-0.37;0.503881635
6923;39.486;-0.402;0.788239216
3157;39.462;-0.385;0.342168717
657;39.471;-0.374;0.31434829
1554;39.466;-0.369;0.550390327
9909;39.472;-0.358;0.322924811
5781;39.454;-0.354;0.611047684
6573;39.49;-0.401;0.907712359
11714;39.465;-0.353;0.387313417
10889;39.47;-0.342;0.684080281
9068;39.497;-0.38;0.455328704
2333;39.461;-0.372;0.971136171
8688;39.466;-0.406;0.399192754
5833;39.45;-0.361;0.50001724
2526;39.462;-0.371;0.798754853
11370;39.464;-0.349;0.743646957
4600;39.482;-0.364;0.226346708
9840;39.468;-0.35;0.15883408
7474;39.454;-0.391;0.673639133
10209;39.474;-0.356;0.936172562
1158;39.468;-0.371;0.237371611
11439;39.466;-0.354;0.584794411
8978;39.496;-0.371;0.695996857
13299;39.473;-0.411;0.18927828
743;39.474;-0.374;0.312073885
4088;39.484;-0.381;0.070225587
7686;39.444;-0.389;0.417922951
3679;39.473;-0.385;0.325670039
698;39.478;-0.373;0.401067894
442;39.47;-0.374;0.204345758
7609;39.439;-0.387;0.523663065
6664;39.487;-0.394;0.141804619
8573;39.472;-0.396;0.56154602
3107;39.467;-0.378;0.206946359
11858;39.443;-0.337;0.576061145
7963;39.452;-0.386;0.642139697
987;39.469;-0.372;0.170487908
3149;39.468;-0.386;0.721637145
12890;39.473;-0.421;0.37465606
9097;39.497;-0.371;0.633523787
2795;39.463;-0.387;0.871415055
9782;39.487;-0.354;0.223368465
10097;39.476;-0.353;0.395532518
2178;39.457;-0.373;0.836091143
12805;39.506;-0.422;0.578969345
10316;39.468;-0.359;0.938423382
8419;39.469;-0.401;0.680878426
11186;39.458;-0.346;0.917400529
6162;39.469;-0.416;0.537045351
11418;39.465;-0.358;0.041523169
9759;39.48;-0.358;0.551686765
139;39.475;-0.376;0.912986467
6974;39.478;-0.398;0.837944851
7668;39.44;-0.39;0.979433612
11681;39.464;-0.348;0.593449234
83;39.472;-0.379;0.602489406
5683;39.448;-0.368;0.658481364
9954;39.474;-0.353;0.627538867
11830;39.447;-0.334;0.694395678
13131;39.479;-0.423;0.693712323
4096;39.488;-0.375;0.77712671
10305;39.479;-0.354;0.82037121
12143;39.49;-0.385;0.219494415
5408;39.468;-0.329;0.415256868
5838;39.434;-0.35;0.311879014
8792;39.494;-0.379;0.49741299
1190;39.472;-0.369;0.237456213
2920;39.458;-0.384;0.402992814
2629;39.467;-0.382;0.73762024
10250;39.477;-0.352;0.08935134
10350;39.466;-0.351;0.796579654
8681;39.465;-0.403;0.690708508
284;39.472;-0.331;0.845118245
3086;39.461;-0.39;0.313359897
12323;39.497;-0.382;0.382320262
1049;39.468;-0.373;0.751283567
5386;39.465;-0.333;0.759935849
755;39.473;-0.372;0.914177268
7904;39.441;-0.389;0.592590228
2676;39.467;-0.381;0.903545462
4289;39.488;-0.376;0.682546666
5639;39.455;-0.356;0.602157177
11319;39.49;-0.381;0.872154491
10264;39.477;-0.35;0.448265546
13327;39.472;-0.413;0.696541657
9575;39.485;-0.363;0.915764518
607;39.471;-0.374;0.467650278
10059;39.471;-0.351;0.872872062
9637;39.485;-0.357;0.930556506
3122;39.459;-0.383;0.20642205
12174;39.493;-0.388;0.143402387
12893;39.473;-0.42;0.077457042
2752;39.457;-0.386;0.392220223
13154;39.47;-0.417;0.30918858
3793;39.475;-0.391;0.167522584
8005;39.468;-0.395;0.044165948
5940;39.455;-0.403;0.130337445
12898;39.477;-0.42;0.837723203
12256;39.497;-0.381;0.929593336
855;39.478;-0.373;0.215494064
2312;39.454;-0.377;0.844970958
7395;39.517;-0.376;0.995701479
8149;39.461;-0.393;0.189419839
12881;39.473;-0.42;0.753983749
9075;39.495;-0.374;0.306083
10166;39.475;-0.352;0.313071273
1787;39.461;-0.367;0.462222867
2734;39.46;-0.392;0.831082735
1651;39.466;-0.369;0.926207382
7266;39.48;-0.397;0.527707642
11178;39.46;-0.352;0.472005527
4565;39.478;-0.366;0.82727108
5350;39.482;-0.327;0.38652118
7952;39.445;-0.391;0.67047366
8967;39.496;-0.371;0.886424465
1303;39.47;-0.366;0.91521001
10101;39.474;-0.356;0.640212429
8456;39.473;-0.396;0.66935754
5193;39.466;-0.334;0.255579585
2962;39.464;-0.388;0.346096595
9304;39.483;-0.349;0.175765908
10443;39.465;-0.34;0.697684002
6500;39.492;-0.401;0.917635706
11213;39.463;-0.354;0.650240966
5418;39.48;-0.332;0.418047902
422;39.47;-0.374;0.188435115
11117;39.483;-0.347;0.019785599
1552;39.465;-0.367;0.083331025
1973;39.458;-0.374;0.464425428
1465;39.467;-0.369;0.201982539
13043;39.477;-0.418;0.608159066
8568;39.473;-0.395;0.675363744
11442;39.457;-0.346;0.250913167
569;39.469;-0.376;0.177924453
5255;39.473;-0.331;0.111309175
94;39.472;-0.38;0.031307622
12887;39.478;-0.419;0.045751191
11338;39.458;-0.348;0.328840355
11340;39.463;-0.347;0.336260609
7183;39.486;-0.397;0.876932221
3339;39.46;-0.39;0.036763682
4368;39.485;-0.384;0.755569884
13102;39.474;-0.411;0.943955844
8910;39.498;-0.376;0.687888606
5719;39.457;-0.359;0.192888403
2489;39.457;-0.376;0.902699264
285;39.472;-0.382;0.831312872
867;39.478;-0.377;0.520325274
7307;39.508;-0.368;0.778713335
4710;39.474;-0.363;0.066098867
10693;39.467;-0.339;0.731836901
1415;39.461;-0.375;0.90320852
10987;39.468;-0.339;0.417492389
7701;39.448;-0.388;0.259744626
7309;39.509;-0.369;0.443118944
12505;39.453;-0.375;0.263540223
5246;39.464;-0.334;0.694877149
13429;39.475;-0.418;0.621730859
9090;39.496;-0.369;0.89829972
11266;39.457;-0.344;0.22357436
2567;39.462;-0.376;0.910023901
7842;39.458;-0.393;0.996685131
3821;39.478;-0.385;0.525638043
2613;39.467;-0.381;0.988497169
3360;39.459;-0.391;0.363298834
9521;39.483;-0.36;0.632139817
4912;39.476;-0.366;0.635907022
4592;39.479;-0.366;0.642787785
10139;39.468;-0.355;0.02191323
12646;39.45;-0.374;0.25943609
2980;39.468;-0.386;0.913445326
5799;39.455;-0.368;0.598756174
6685;39.489;-0.391;0.883047736
9952;39.478;-0.349;0.334172659
10240;39.466;-0.353;0.901660697
1761;39.465;-0.369;0.353649726
4318;39.484;-0.375;0.543143809
12954;39.471;-0.42;0.7592454
10177;39.47;-0.359;0.498540884
10971;39.465;-0.337;0.411896946
3835;39.49;-0.376;0.137089757
4395;39.483;-0.379;0.119741833
1843;39.464;-0.368;0.656645319
12046;39.493;-0.388;0.696561887
7865;39.452;-0.392;0.333461792
11358;39.464;-0.349;0.28367819
12936;39.472;-0.419;0.305896102
1971;39.46;-0.366;0.234022798
12337;39.497;-0.392;0.550776655
11083;39.464;-0.339;0.10576771
10979;39.472;-0.335;0.776646415
9261;39.483;-0.349;0.665098435
9921;39.473;-0.356;0.360698239
11078;39.474;-0.336;0.094936668
2816;39.463;-0.382;0.582130742
12267;39.496;-0.381;0.333881648
10548;39.47;-0.349;0.207988042
6039;39.454;-0.404;0.077966339
111;39.471;-0.381;0.4240902
8497;39.473;-0.401;0.509668728
11437;39.457;-0.346;0.784711498
9134;39.494;-0.373;0.604753511
11091;39.464;-0.341;0.746001766
1192;39.471;-0.367;0.510842451
1863;39.469;-0.365;0.83149638
4381;39.484;-0.377;0.319763119
7067;39.486;-0.405;0.267604967
5365;39.48;-0.327;0.337422431
5141;39.466;-0.33;0.658676212
1768;39.466;-0.364;0.414928996
7676;39.456;-0.39;0.815027692
240;39.474;-0.382;0.658135102
4631;39.475;-0.364;0.330796293
12959;39.479;-0.421;0.984772422
885;39.478;-0.38;0.296729644
8378;39.469;-0.393;0.828937814
2938;39.459;-0.384;0.397735117
12782;39.497;-0.422;0.374662416
8527;39.469;-0.398;0.13568001
447;39.469;-0.373;0.543544166
5568;39.454;-0.361;0.558607104
12941;39.477;-0.416;0.0409611
7209;39.476;-0.398;0.262292917
9740;39.485;-0.354;0.044640096
6564;39.477;-0.403;0.438331328
1245;39.471;-0.37;0.193669606
1770;39.468;-0.368;0.908180582
4946;39.482;-0.365;0.239022508
2234;39.461;-0.365;0.457894298
6216;39.472;-0.406;0.786102686
994;39.469;-0.372;0.399178922
11162;39.459;-0.346;0.655923629
1510;39.465;-0.366;0.56957444
6987;39.48;-0.403;0.979404168
2036;39.459;-0.372;0.694839994
4488;39.477;-0.363;0.139581437
2583;39.461;-0.376;0.513419949
11020;39.465;-0.347;0.894816078
6474;39.461;-0.412;0.450988124
13444;39.477;-0.424;0.313087341
9322;39.483;-0.349;0.113061653
10466;39.47;-0.346;0.352903628
8840;39.495;-0.371;0.487209874
11875;39.452;-0.334;0.503454358
4683;39.476;-0.363;0.484781565
9582;39.483;-0.362;0.131890163
6396;39.461;-0.405;0.071766618
5835;39.452;-0.369;0.96580066
9586;39.484;-0.359;0.798638918
11664;39.457;-0.349;0.779861901
3128;39.461;-0.387;0.021482555
3315;39.464;-0.382;0.135647434
2421;39.459;-0.37;0.931850812
2890;39.464;-0.382;0.61564727
7464;39.45;-0.389;0.01276636
964;39.481;-0.38;0.401859523
309;39.47;-0.375;0.056803917
3662;39.47;-0.387;0.155852712
534;39.469;-0.376;0.423145653
11699;39.455;-0.343;0.101697337
10746;39.465;-0.339;0.149291007
1976;39.461;-0.363;0.275259698
5102;39.484;-0.33;0.663194195
8666;39.47;-0.397;0.672137767
1165;39.471;-0.37;0.618733068
1498;39.467;-0.366;0.265831445
7634;39.452;-0.391;0.502566551
9447;39.485;-0.363;0.751852203
1484;39.467;-0.368;0.147518525
3689;39.471;-0.388;0.965591483
11297;39.459;-0.347;0.868603678
7633;39.439;-0.387;0.377381153
6830;39.492;-0.393;0.161495393
12197;39.497;-0.391;0.074222667
3693;39.47;-0.387;0.076980001
1705;39.464;-0.372;0.130761786
5978;39.464;-0.401;0.289065284
8794;39.491;-0.371;0.775925097
4239;39.488;-0.369;0.499033745
10591;39.461;-0.349;0.074158149
12552;39.453;-0.378;0.451502859
6100;39.455;-0.404;0.290040898
8077;39.461;-0.395;0.412062352
6970;39.481;-0.4;0.376794574
7866;39.444;-0.39;0.281028911
8006;39.471;-0.4;0.373976054
8830;39.491;-0.369;0.472737446
7419;39.514;-0.389;0.347367729
3863;39.481;-0.389;0.339210278
6368;39.469;-0.411;0.095836678
4303;39.486;-0.389;0.157395449
5783;39.451;-0.371;0.855808159
5407;39.478;-0.331;0.560650242
3746;39.474;-0.384;0.906572317
3914;39.491;-0.38;0.212366541
966;39.481;-0.38;0.337478647
5111;39.48;-0.329;0.66501708
967;39.478;-0.383;0.224184174
13086;39.474;-0.421;0.623259732
13459;39.48;-0.425;0.990470215
12995;39.478;-0.419;0.577404619
11181;39.458;-0.346;0.56766553
12717;39.479;-0.394;0.180045414
1459;39.465;-0.367;0.428496984
271;39.475;-0.381;0.626922802
2791;39.46;-0.392;0.728960036
113;39.472;-0.384;0.984039136
13242;39.472;-0.413;0.107712949
3003;39.455;-0.383;0.765662816
6800;39.479;-0.401;0.113207876
8159;39.472;-0.398;0.134789226
8578;39.473;-0.395;0.836341427
4637;39.476;-0.363;0.671777941
7137;39.483;-0.406;0.861338823
8157;39.47;-0.401;0.050543923
3476;39.475;-0.387;0.995143986
7442;39.45;-0.39;0.287811769
2650;39.468;-0.38;0.82061752
7867;39.455;-0.393;0.542401869
8301;39.466;-0.391;0.997681437
4658;39.478;-0.363;0.997880064
14;39.471;-0.378;0.253839625
2290;39.457;-0.365;0.229232571
1178;39.47;-0.368;0.954651136
685;39.468;-0.375;0.692844304
6515;39.492;-0.4;0.448093877
11352;39.459;-0.351;0.74246261
11861;39.447;-0.334;0.134597721
10930;39.474;-0.344;0.204345776
11248;39.458;-0.345;0.49824336
778;39.473;-0.371;0.529035836
2965;39.463;-0.385;0.091854781
11023;39.467;-0.342;0.125113742
4517;39.472;-0.358;0.39471224
11909;39.428;-0.336;0.167073892
11480;39.464;-0.342;0.68814372
6921;39.486;-0.402;0.999692014
6501;39.492;-0.401;0.749923805
3785;39.474;-0.386;0.244566836
8683;39.465;-0.405;0.322120391
1957;39.46;-0.362;0.686417235
